gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000162702	1136.5369	-1.0154	0.2898	3e-04	0.0015
ENSG00000282849	0.8324	0.1831	1.2149	0.7362	NA
ENSG00000118193	599.4583	0.1782	0.5335	0.7095	0.7939
ENSG00000118197	478.0059	-0.6754	0.3083	0.0232	0.0579
ENSG00000260088	0.9667	-0.8248	1.1231	0.1969	NA
ENSG00000118200	3773.8122	-1.6552	0.3345	0	0
ENSG00000231333	3.2962	-1.4995	0.9686	0.0255	0.0621
ENSG00000163362	0.5176	-0.1873	1.293	0.6961	NA
ENSG00000116852	243.5898	1.8323	0.4255	0	0
ENSG00000229191	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000232237	0.3976	0.1977	1.2515	0.7025	NA
ENSG00000116857	568.4315	1.6787	0.2679	0	0
ENSG00000163395	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000081277	6.9496	-0.1692	0.9204	0.7881	0.8518
ENSG00000118194	0.4042	-0.2666	1.3012	0.5791	NA
ENSG00000159166	1.3978	-0.8101	1.3115	0.1599	0.2624
ENSG00000159173	0.2338	0.0488	1.2919	0.9177	NA
ENSG00000174307	695.1368	2.8142	0.4504	0	0
ENSG00000159176	9913.6518	1.1764	0.4165	0.0025	0.0091
ENSG00000224536	16.7411	-0.11	0.5322	0.8177	0.8728
ENSG00000223396	20.7184	-1.9535	0.5981	2e-04	8e-04
ENSG00000134369	5092.0698	-0.2488	0.4498	0.5507	0.6605
ENSG00000236390	2.2351	-1.0376	1.0755	0.116	0.2055
ENSG00000231871	2.9171	0.449	0.802	0.4632	0.582
ENSG00000264802	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000235121	6.4478	-1.616	0.9393	0.0155	0.0413
ENSG00000200942	0.3421	-0.2354	1.299	0.623	NA
ENSG00000198700	5523.7206	-0.3786	0.2096	0.0665	0.1339
ENSG00000277681	1.7307	-0.7088	1.0029	0.2702	0.3887
ENSG00000198892	382.2444	1.5698	0.3706	0	1e-04
ENSG00000223774	1.0907	-0.2671	1.1196	0.6552	0.7498
ENSG00000163431	20.8706	0.0799	0.6127	0.8799	0.9179
ENSG00000134375	2327.0695	0.3091	0.2984	0.2845	0.4043
ENSG00000238003	1.2048	1.4778	1.2749	0.033	0.0766
ENSG00000176393	1745.8668	1.0406	0.3654	0.0027	0.0097
ENSG00000273478	18.8501	0.5766	0.4353	0.1548	0.2562
ENSG00000234678	12.7768	1.029	0.5627	0.0384	0.0865
ENSG00000275207	0.3421	-0.2354	1.299	0.623	NA
ENSG00000163435	1.1067	-0.8818	1.1461	0.1687	0.2732
ENSG00000170075	3.4063	-0.501	0.9162	0.4293	0.5505
ENSG00000143862	785.4095	0.8335	0.3119	0.0056	0.0176
ENSG00000143851	17.6096	0.5859	0.7023	0.3085	0.4298
ENSG00000243323	1.0915	0.9866	1.1909	0.1255	0.2179
ENSG00000133067	0.5411	0.2397	1.1248	0.6869	NA
ENSG00000077152	536.5211	0.9249	0.5264	0.0504	0.1073
ENSG00000077157	426.0882	-1.2503	0.2793	0	0
ENSG00000229120	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000232626	0.9453	-0.2184	1.0259	0.7259	NA
ENSG00000236439	171.9511	0.3687	0.5113	0.4255	0.5473
ENSG00000143858	6.1024	-1.1248	0.6367	0.0379	0.0857
ENSG00000226862	0.4476	0.275	1.2466	0.6027	NA
ENSG00000117139	2550.8781	-1.4333	0.282	0	0
ENSG00000235449	3.1606	0.8086	0.839	0.196	0.3062
ENSG00000226148	0.8476	-0.5905	1.1776	0.3262	NA
ENSG00000228288	8.9034	1.7567	0.7783	0.0041	0.0136
ENSG00000184774	0.2104	0.0488	1.2919	0.9177	NA
ENSG00000214796	12.1334	1.5608	0.6535	0.0046	0.0149
ENSG00000234996	4.3825	1.0023	0.7613	0.0957	0.1774
ENSG00000183155	583.9796	-0.0033	0.2034	0.9869	0.9908
ENSG00000117153	1453.3359	-0.3709	0.1854	0.0429	0.0943
ENSG00000230280	27.3945	-1.7033	0.5445	4e-04	0.002
ENSG00000199471	1.4388	-0.7697	1.1374	0.2229	0.3371
ENSG00000159346	3209.5754	-0.3678	0.2207	0.0899	0.1691
ENSG00000159348	718.0643	0.2939	0.2976	0.3077	0.429
ENSG00000234761	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000163444	1609.5677	0.7451	0.1886	1e-04	4e-04
ENSG00000143847	2.3127	0.77	0.8777	0.2242	0.3386
ENSG00000163485	0.3166	-0.2195	1.2981	0.646	NA
ENSG00000236523	0.8236	0.6313	1.1877	0.2946	NA
ENSG00000231507	9.3695	0.4465	0.5796	0.3799	0.5017
ENSG00000233791	0.2901	-0.1778	1.2961	0.7084	NA
ENSG00000159388	2092.8776	0.4294	0.3171	0.16	0.2625
ENSG00000202300	0.1716	-0.1269	1.2944	0.7885	NA
ENSG00000122176	660.8815	-3.5027	1.5985	NA	NA
ENSG00000188783	5.5525	0.991	0.8915	0.1219	0.2134
ENSG00000188770	0.4589	-0.4021	1.2553	0.4543	NA
ENSG00000058668	7975.3941	-1.6011	0.3226	0	0
ENSG00000236035	3.8406	-0.8539	0.84	0.1727	0.2782
ENSG00000221643	0.9107	-0.498	1.159	0.4059	NA
ENSG00000122188	3.1911	-0.4507	0.7577	0.4508	0.5706
ENSG00000058673	16.1372	-2.317	0.5597	0	0
ENSG00000257315	80.5663	-2.7623	0.6657	0	0
ENSG00000227417	2.4541	-1.0578	1.1307	0.1085	0.1954
ENSG00000223505	2.1275	-0.8777	1.1326	0.1719	0.2773
ENSG00000182004	1731.4364	0.7315	0.2618	0.0042	0.0138
ENSG00000236430	0.3086	-0.2162	1.2979	0.6507	NA
ENSG00000232917	1.3931	1.1518	1.216	0.0808	0.1557
ENSG00000237379	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000176754	0.1915	0.0488	1.2919	0.9177	NA
ENSG00000143842	463.3729	0.8261	0.3707	0.0189	0.0489
ENSG00000143845	191.4548	1.5389	0.3253	0	0
ENSG00000230550	0.8038	-0.6436	1.1095	0.3043	NA
ENSG00000143839	2.421	0.7758	0.8696	0.2196	0.3338
ENSG00000170498	36.1187	-0.722	0.8788	NA	NA
ENSG00000174567	1.8933	0.4469	0.9914	0.4804	0.5975
ENSG00000143850	345.5992	1.5492	0.7135	0.0078	0.0233
ENSG00000231691	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000219133	645.0882	2.4782	0.7191	0	2e-04
ENSG00000280924	3.5042	1.3817	0.909	0.0345	0.0795
ENSG00000226330	13.4644	0.6769	0.4759	0.121	0.2121
ENSG00000237848	0.5367	-0.3501	1.3006	0.4781	NA
ENSG00000158615	1942.8145	-0.7678	0.2899	0.0063	0.0195
ENSG00000133056	913.9629	-0.4054	0.4513	0.3321	0.454
ENSG00000198625	1159.1494	-1.1369	0.3282	3e-04	0.0015
ENSG00000236779	0.5887	0.4071	1.1816	0.4834	NA
ENSG00000240710	1.3174	-0.5273	1.1076	0.3936	0.515
ENSG00000170382	1.795	-0.209	0.9751	0.7397	0.8161
ENSG00000240219	0.9908	-0.7361	1.167	0.2358	NA
ENSG00000163531	2.8383	0.0666	0.7491	0.9107	0.9395
ENSG00000229657	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000184144	0.8723	-0.4928	1.2223	0.387	NA
ENSG00000174529	33.3039	0.3695	0.3925	0.3188	0.4402
ENSG00000117222	862.2356	-0.936	0.2606	2e-04	0.0012
ENSG00000271580	5.2757	-1.1088	0.669	0.0475	0.1025
ENSG00000236108	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000133059	890.3207	-0.9845	0.27	2e-04	0.001
ENSG00000213041	1.9652	-0.4847	1.039	0.4415	0.5622
ENSG00000133069	51.5919	0.8627	0.4525	0.0392	0.0881
ENSG00000225063	0.1451	-0.0476	1.2919	0.9197	NA
ENSG00000163545	103.6124	0.3343	0.4426	0.4163	0.538
ENSG00000162873	0.2479	-0.1533	1.2953	0.7465	NA
ENSG00000235363	204.6032	0.5526	0.3799	0.1248	0.217
ENSG00000186007	0.4011	0.3355	1.3106	0.4864	NA
ENSG00000281406	1.719	-0.1391	1.097	0.8172	0.8724
ENSG00000224717	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000117266	3.9938	0.0788	0.7484	0.8944	0.9283
ENSG00000174514	22.6558	-1.0205	0.4728	0.0186	0.0482
ENSG00000206762	4.9583	-1.1749	0.772	0.0528	0.1115
ENSG00000158711	4730.9865	-1.7905	0.371	0	0
ENSG00000236942	6.2057	-1.5612	0.832	0.0136	0.037
ENSG00000158715	384.1497	0.6301	0.3579	0.0648	0.1313
ENSG00000069275	14433.6719	-0.6359	0.2618	0.0127	0.0352
ENSG00000201944	2.4054	-0.4455	0.7911	0.4643	0.583
ENSG00000117280	1386.0573	-0.0198	0.2613	0.9381	0.9581
ENSG00000133065	1360.9315	-0.5337	0.2463	0.0267	0.0646
ENSG00000162877	6.1188	-0.2409	0.7615	0.6873	0.7763
ENSG00000174502	11.0735	0.9986	0.7463	0.0936	0.1744
ENSG00000276600	24.0905	-1.2958	1.0131	NA	NA
ENSG00000196188	2.9552	-0.1694	1.0285	0.7851	0.8498
ENSG00000263961	1.673	-0.7637	1.1655	0.2212	0.3354
ENSG00000226780	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000225483	0.4053	-0.1521	1.2481	0.7687	NA
ENSG00000236889	0.3478	0.1811	1.2614	0.7215	NA
ENSG00000196550	372.3002	0.2579	0.4055	0.4989	0.614
ENSG00000266028	4344.5724	-0.5018	0.2211	0.0209	0.0529
ENSG00000229509	13.3367	0.7403	0.5172	0.1126	0.2008
ENSG00000263528	196.7011	0.4768	0.4867	0.2837	0.4034
ENSG00000162888	7.8416	-1.2408	0.7929	0.0437	0.0958
ENSG00000261000	1.3018	-0.9525	1.1747	0.1386	0.2352
ENSG00000266094	16.5278	-0.5268	0.4813	0.2319	0.3476
ENSG00000234981	12.7448	0.4612	0.5108	0.3185	0.4399
ENSG00000143486	1876.5439	-0.034	0.1907	0.8567	0.9013
ENSG00000237605	1.215	0.3287	0.9746	0.6026	0.7061
ENSG00000143479	326.1644	-0.9636	0.248	1e-04	4e-04
ENSG00000162889	2218.9742	0.2425	0.179	0.1704	0.2754
ENSG00000224114	56.1804	0.3755	1.0145	0.5504	0.6603
ENSG00000199349	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000136634	0.8303	-0.7438	1.2475	0.2105	NA
ENSG00000284486	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000162892	0.2703	0.0488	1.2919	0.9177	NA
ENSG00000162894	1.3497	-0.9834	1.1759	0.1281	0.2214
ENSG00000226945	1.0215	0.7817	1.3116	0.1707	NA
ENSG00000162896	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000182795	0.5369	0.3759	1.2412	0.4892	NA
ENSG00000123836	134.5748	-1.0424	0.4787	0.0173	0.0454
ENSG00000180667	329.0278	-1.0762	0.3477	0.0012	0.0048
ENSG00000123843	0.4972	-0.3178	1.3058	0.5112	NA
ENSG00000123838	1.6643	-1.1605	1.1853	0.0807	0.1555
ENSG00000275392	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000226565	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000224462	0.5308	-0.4749	1.2514	0.3882	NA
ENSG00000232621	0.3973	-0.1172	1.291	0.8056	NA
ENSG00000237074	1.0294	-0.1555	1.1289	0.7921	NA
ENSG00000196352	4668.4033	-1.0624	0.3101	4e-04	0.0018
ENSG00000274245	0.7051	-0.8036	1.2038	0.1937	NA
ENSG00000117322	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000203710	6.1214	-2.929	1.5644	7e-04	0.0029
ENSG00000197721	0.1998	-0.1388	1.2948	0.7694	NA
ENSG00000244703	0.6115	0.4161	1.2266	0.4556	NA
ENSG00000117335	7228.0482	-0.9296	0.305	0.0016	0.0062
ENSG00000234219	0.8251	-0.1464	1.1449	0.8015	NA
ENSG00000203709	172.8104	-1.3151	0.4417	0.0013	0.0052
ENSG00000174059	7998.8246	-1.8086	0.8136	0.004	0.0132
ENSG00000284237	76.2733	-0.595	0.4543	0.1567	0.2586
ENSG00000076356	9809.7557	0.2421	0.2977	0.4009	0.5222
ENSG00000261453	0.1451	-0.0476	1.2919	0.9197	NA
ENSG00000227887	3.2502	1.6199	1.0749	0.0199	0.051
ENSG00000228081	8.6821	2.7784	1.1589	3e-04	0.0016
ENSG00000224540	0.3619	-0.0496	1.291	0.9165	NA
ENSG00000230937	0.771	-0.5101	1.2923	0.3344	NA
ENSG00000008118	1.6191	0.9464	1.2762	0.1247	0.2169
ENSG00000196878	227.7543	1.7062	0.8495	0.0077	0.0232
ENSG00000227591	1.7705	1.1837	1.1134	0.0774	0.1509
ENSG00000123689	77.7639	1.7113	1.1856	0.0167	0.0439
ENSG00000117594	4.0443	-0.65	1.0133	0.3097	0.4309
ENSG00000009790	1.717	-0.5173	0.9341	0.4156	0.5374
ENSG00000162757	85.5437	0.3059	0.3108	0.3078	0.429
ENSG00000117595	358.6186	0.6637	0.7376	0.2612	0.3791
ENSG00000117597	1367.8529	-0.5278	0.2994	0.0685	0.1371
ENSG00000143469	18.9608	-0.1944	0.9725	0.7573	0.829
ENSG00000203706	109.6166	2.0261	0.9671	0.0032	0.0109
ENSG00000082497	360.7092	-0.5713	0.9533	0.3703	0.4922
ENSG00000228110	20.0275	1.446	0.5816	0.0044	0.0145
ENSG00000054392	76.1611	0.1532	0.4732	0.7246	0.8052
ENSG00000200972	0.4111	0.1748	1.2952	0.7136	NA
ENSG00000143473	0.9065	0.2175	1.1351	0.7122	NA
ENSG00000284299	8.1567	0.0032	0.6978	0.9956	0.9971
ENSG00000224668	1.5951	0.3353	0.9747	0.5954	0.6995
ENSG00000234004	22.1045	1.8398	0.561	2e-04	0.001
ENSG00000226986	6.5989	1.2975	0.7741	0.0329	0.0765
ENSG00000117625	907.4692	-0.8911	0.3422	0.0065	0.02
ENSG00000082512	874.8673	-0.544	0.3949	0.1442	0.2425
ENSG00000153363	79.6736	-0.1123	0.3156	0.7122	0.7959
ENSG00000236809	13.283	0.9415	0.609	0.0735	0.1446
ENSG00000238137	3.1939	1.6464	1.3718	0.0199	0.0509
ENSG00000170385	1371.9499	-0.7694	0.3306	0.0153	0.041
ENSG00000261314	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000228792	2.0538	-1.0557	1.3463	0.0843	0.1608
ENSG00000227764	21.5094	-0.1788	0.6908	0.7536	0.8261
ENSG00000117650	607.857	0.8266	0.5013	0.0693	0.1383
ENSG00000224763	1.3133	-0.247	1.1099	0.681	0.7713
ENSG00000231057	0.3843	-0.0625	1.2909	0.8949	NA
ENSG00000123684	2491.47	-0.9998	0.2695	1e-04	8e-04
ENSG00000241395	0.5177	-0.0747	1.2321	0.8871	NA
ENSG00000212205	1.1096	-1.1682	1.2283	0.0767	0.1497
ENSG00000233626	0.3366	-0.0652	1.2621	0.8965	NA
ENSG00000143493	705.737	-0.2786	0.2973	0.333	0.4549
ENSG00000212187	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000143476	747.7446	0.1468	0.4288	0.7139	0.797
ENSG00000220749	473.0433	1.3113	0.4213	8e-04	0.0036
ENSG00000264358	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000229983	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000066027	1333.3666	-0.3777	0.4043	0.3207	0.4423
ENSG00000230063	0.6395	-0.419	1.2963	0.4104	NA
ENSG00000234915	0.4562	-0.2969	1.3038	0.5383	NA
ENSG00000225338	17.6727	0.4834	0.414	0.2131	0.3263
ENSG00000201544	2.8897	-1.7234	1.0652	0.0138	0.0374
ENSG00000229832	1.7368	-0.5558	0.9449	0.3829	0.5046
ENSG00000065600	343.5812	0.6257	0.3939	0.0923	0.1724
ENSG00000117691	399.5565	2.0075	0.6849	4e-04	0.0019
ENSG00000228067	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000260805	10.255	1.0975	0.61	0.0371	0.0843
ENSG00000162772	288.5318	-0.1483	0.5841	0.7719	0.8402
ENSG00000235862	0.3421	-0.2354	1.299	0.623	NA
ENSG00000162771	0.2591	-0.1642	1.2956	0.7295	NA
ENSG00000237980	0.5506	-0.6337	1.1999	0.2892	NA
ENSG00000123685	14.517	1.0887	0.5877	0.0338	0.0781
ENSG00000117697	691.0865	-0.4107	0.2483	0.0907	0.1701
ENSG00000203705	270.7495	0.12	0.268	0.6459	0.7426
ENSG00000236905	0.7672	0.7953	1.2632	0.182	NA
ENSG00000185523	0.4441	0.3549	1.1956	0.5327	NA
ENSG00000198468	42.107	0.8201	0.6424	0.1326	0.2274
ENSG00000236317	0.5065	-0.0496	1.2908	0.9164	NA
ENSG00000162769	315.3118	-0.5494	0.4148	0.1577	0.2598
ENSG00000143494	26.5008	-1.6571	0.631	0.002	0.0076
ENSG00000174606	868.746	-0.7006	0.2799	0.01	0.0287
ENSG00000136643	1085.6712	-0.9753	0.2413	0	2e-04
ENSG00000230461	60.2625	-1.6178	1.7203	NA	NA
ENSG00000281664	2.0605	-0.8651	1.2668	0.1535	0.2544
ENSG00000117707	3157.9418	-5.5879	1.7606	NA	NA
ENSG00000274895	2.558	-1.2407	1.3761	0.052	0.11
ENSG00000272167	23.2219	-1.1356	1.52	0.037	0.084
ENSG00000143499	951.816	-1.3839	0.6595	0.0125	0.0346
ENSG00000228470	6.5814	-1.5597	0.8078	0.0123	0.0342
ENSG00000152104	6235.4515	-1.2422	0.4432	0.0025	0.0089
ENSG00000213036	14.4427	1.2208	0.5551	0.013	0.0358
ENSG00000215819	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000117724	4498.6077	0.0782	0.4656	0.8554	0.9005
ENSG00000250536	18.131	3.2563	0.7999	0	0
ENSG00000224584	0.6633	-0.4234	1.297	0.4057	NA
ENSG00000082482	1.2172	-0.6957	1.3089	0.2094	0.3222
ENSG00000136636	1662.812	-0.8042	0.3074	0.0067	0.0206
ENSG00000042781	5.8262	-1.1497	0.7493	0.0543	0.114
ENSG00000196482	5.5994	-2.6238	1.5565	0.0015	0.0059
ENSG00000092978	464.8672	-1.2882	0.2802	0	0
ENSG00000162814	1.7606	-0.6435	0.9927	0.3149	0.4362
ENSG00000067533	811.912	-0.2948	0.3116	0.3269	0.4488
ENSG00000229016	0.3309	-0.2291	1.2986	0.632	NA
ENSG00000223375	0.5599	0.2703	1.2379	0.6129	NA
ENSG00000232480	159.7753	-0.9971	1.0099	0.1288	0.2223
ENSG00000092969	1968.7629	-0.5964	0.9489	0.35	0.4719
ENSG00000228208	1.6036	-0.1145	1.1052	0.8483	0.8949
ENSG00000225561	0.2057	-0.1467	1.2951	0.7569	NA
ENSG00000228063	1.0123	0.0105	1.0341	0.9864	NA
ENSG00000143353	432.3352	-0.2684	0.3223	0.387	0.5086
ENSG00000225920	29.3673	-1.8603	0.5662	2e-04	0.001
ENSG00000223842	6.5583	-2.776	1.0669	2e-04	0.001
ENSG00000277007	11.6035	-0.3237	0.6704	0.5632	0.672
ENSG00000228536	5.0116	-1.4748	0.9604	0.0274	0.066
ENSG00000215817	233.5289	-0.193	0.3785	0.5907	0.6955
ENSG00000136628	6894.556	-0.4009	0.2677	0.1241	0.2163
ENSG00000162813	759.0033	-0.4403	0.216	0.0381	0.086
ENSG00000067704	3961.7474	-0.1273	0.2118	0.5413	0.6523
ENSG00000207590	0.5506	-0.6337	1.1999	0.2892	NA
ENSG00000207624	0.6588	-0.5958	1.2455	0.2975	NA
ENSG00000232134	16.8339	0.9182	0.5181	0.0493	0.1055
ENSG00000118873	1749.7201	-1.0415	0.2508	0	2e-04
ENSG00000270585	4.4095	-1.643	0.9997	0.0161	0.0428
ENSG00000270708	0.445	-0.292	1.3033	0.5448	NA
ENSG00000218283	1170.616	-1.0239	0.2708	1e-04	6e-04
ENSG00000213033	1.336	-0.9326	1.1678	0.1464	0.2453
ENSG00000230318	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000232883	3.2683	1.4608	0.9454	0.028	0.0671
ENSG00000116141	36.3147	-1.6796	1.2777	NA	NA
ENSG00000243872	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000233012	1.3445	-0.4737	1.1439	0.4318	0.5528
ENSG00000162817	2020.1513	-0.514	0.4295	0.1996	0.3105
ENSG00000117791	589.9904	-0.3108	0.4288	0.4375	0.5583
ENSG00000186205	55.8463	-0.4254	0.3882	0.2464	0.3632
ENSG00000272823	1.2557	-0.0476	1.0924	0.937	0.9572
ENSG00000238078	7.1908	-0.7943	0.6799	0.1597	0.2622
ENSG00000257551	1.8286	-0.1821	0.8862	0.7715	0.8398
ENSG00000136630	220.9331	2.8187	0.6804	0	0
ENSG00000234754	1.1122	-0.6471	1.3053	0.2364	0.3525
ENSG00000232436	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000143507	53.8239	-0.1271	0.3657	0.715	0.7978
ENSG00000232679	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000236230	0.185	0.2248	1.3004	0.6368	NA
ENSG00000226643	0.359	0.1835	1.2588	0.7192	NA
ENSG00000234419	9.9714	0.2252	0.6417	0.6793	0.77
ENSG00000276997	31.5951	-0.688	0.5138	0.1383	0.2349
ENSG00000267305	0.613	-0.1812	1.1631	0.7525	NA
ENSG00000143512	0.2914	0.1221	1.293	0.7968	NA
ENSG00000143498	99.7796	-0.3512	0.2831	0.2015	0.3127
ENSG00000225265	3.8572	-0.4457	0.793	0.4646	0.5832
ENSG00000154305	3029.8996	-1.3768	0.2853	0	0
ENSG00000229399	0.7874	-0.166	1.1297	0.7784	NA
ENSG00000272750	37.9868	-0.0778	0.4667	0.8563	0.9011
ENSG00000186063	3699.5966	-0.3555	0.2508	0.1469	0.2459
ENSG00000162819	1124.2978	-0.741	0.2829	0.007	0.0213
ENSG00000197520	1.9907	-1.1139	0.9803	0.091	0.1706
ENSG00000228106	57.7344	0.4707	0.3795	0.1906	0.2995
ENSG00000278610	0.565	0.4241	1.3102	0.3946	NA
ENSG00000154309	136.2154	-0.6247	0.2585	0.0133	0.0363
ENSG00000234523	0.2879	0.1409	1.2751	0.7749	NA
ENSG00000187554	10.4643	0.497	0.7331	0.3983	0.5197
ENSG00000143502	0.1716	-0.1269	1.2944	0.7885	NA
ENSG00000203697	0.3907	0.0345	1.2514	0.9461	NA
ENSG00000162909	16906.174	0.879	0.313	0.0036	0.0121
ENSG00000143514	1685.0578	-1.2541	0.241	0	0
ENSG00000227621	2.0736	0.4641	0.8828	0.461	0.5801
ENSG00000188460	8.0972	2.888	0.949	0	3e-04
ENSG00000233771	7.3543	0.8978	0.6492	0.102	0.1862
ENSG00000272645	157.9393	-0.1658	0.3381	0.6091	0.7119
ENSG00000185495	190.4341	-1.53	0.5922	0.0029	0.0103
ENSG00000278467	19.3919	-2.0659	0.8038	0.001	0.004
ENSG00000229930	3.5565	-0.8665	0.951	0.1802	0.2874
ENSG00000252484	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000143756	2010.2456	-1.1295	0.3984	0.0026	0.0092
ENSG00000236773	16.1473	0.2908	0.5431	0.5486	0.6587
ENSG00000143753	3951.4199	-0.3066	0.3342	0.3391	0.4612
ENSG00000232628	0.3843	-0.0625	1.2909	0.8949	NA
ENSG00000237101	0.8484	0.1808	1.0545	0.7691	NA
ENSG00000143748	907.8831	-0.658	0.2069	0.0012	0.005
ENSG00000221406	2.4466	-1.2141	0.9654	0.0661	0.1334
ENSG00000229742	0.2901	-0.1778	1.2961	0.7084	NA
ENSG00000143771	1377.0408	0.3435	0.2077	0.0931	0.1737
ENSG00000162923	5523.4163	-1.1068	0.2631	0	1e-04
ENSG00000266618	1.2478	-0.8839	1.1813	0.1633	0.2664
ENSG00000143786	24.1489	0.1361	0.4538	0.7459	0.8204
ENSG00000229991	0.7161	0.1337	1.165	0.8151	NA
ENSG00000233384	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000229400	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000185842	105.085	-0.2913	0.3974	0.4369	0.5577
ENSG00000143815	3729.8653	-0.8076	0.4215	0.0404	0.0901
ENSG00000234476	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000282418	0.5083	-0.0738	1.2303	0.8888	NA
ENSG00000154380	4109.2012	-0.9744	0.3216	0.0016	0.0063
ENSG00000227496	2.805	-0.8699	1.0016	0.1809	0.2881
ENSG00000143742	5339.1929	0.4141	0.1954	0.0317	0.0743
ENSG00000234112	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000143819	1309.6394	-0.2367	0.513	0.6099	0.7125
ENSG00000242861	27.5514	-0.2703	0.471	0.5325	0.6447
ENSG00000196187	679.4486	0.3686	0.3376	0.2549	0.3725
ENSG00000243709	0.2027	0.0488	1.2919	0.9177	NA
ENSG00000143811	527.3469	1.2738	0.2411	0	0
ENSG00000143768	0.1774	0.2202	1.3001	0.6436	NA
ENSG00000143751	763.2988	-1.1557	0.3085	1e-04	6e-04
ENSG00000272562	2.3789	-0.9567	1.0357	0.1442	0.2425
ENSG00000163041	5958.0441	0.2608	0.33	0.4107	0.5322
ENSG00000225518	4.4902	1.8491	0.9291	0.0058	0.0181
ENSG00000270598	0.1774	0.2202	1.3001	0.6436	NA
ENSG00000182827	1747.3254	-1.0979	0.2571	0	1e-04
ENSG00000234478	4.6389	-2.0255	0.9221	0.0026	0.0091
ENSG00000185155	15.5138	-1.1676	0.5654	0.0192	0.0494
ENSG00000183814	298.9017	-0.4937	0.2958	0.0848	0.1615
ENSG00000143799	5608.3886	0.4947	0.3306	0.1192	0.2097
ENSG00000229965	13.8942	0.5436	0.6072	0.3007	0.4217
ENSG00000177770	0.7037	0.7814	1.2622	0.1883	NA
ENSG00000203685	4.1509	-2.0916	1.4873	0.006	0.0186
ENSG00000143772	927.7955	0.3955	0.238	0.0898	0.1689
ENSG00000228382	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000228548	0.9042	-0.2326	1.0934	0.7012	NA
ENSG00000143801	270.1195	0.0999	0.3535	0.7674	0.8366
ENSG00000163050	225.5737	0.1778	0.451	0.6703	0.7626
ENSG00000228525	0.1998	-0.1388	1.2948	0.7694	NA
ENSG00000143776	7183.7178	-1.2951	0.2757	0	0
ENSG00000228625	4.6827	-2.4953	1.3581	0.0018	0.0067
ENSG00000228729	4.0389	-2.933	1.4335	5e-04	0.0024
ENSG00000236636	0.7846	-0.692	1.2487	0.2371	NA
ENSG00000234277	0.5562	0.0456	1.2861	0.924	NA
ENSG00000232864	0.2885	-0.0467	1.2722	0.9243	NA
ENSG00000224834	2.1054	0.4776	0.8501	0.4441	0.5644
ENSG00000235827	0.3008	0.1454	1.2958	0.7585	NA
ENSG00000181450	360.434	-2.0081	0.3997	0	0
ENSG00000225934	2.5058	0.1947	0.9105	0.757	0.8289
ENSG00000215812	0.3508	-0.2394	1.2992	0.6172	NA
ENSG00000143740	419.6931	1.2399	0.2382	0	0
ENSG00000081692	92.8514	2.0794	0.3151	0	0
ENSG00000230005	1.1603	-0.8847	1.2761	0.1443	0.2425
ENSG00000143816	30.1062	1.4511	0.8103	0.0199	0.0509
ENSG00000233003	1.7017	0.7887	1.0513	0.2213	0.3354
ENSG00000274886	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000154342	0.5938	0.6489	1.2601	0.2573	NA
ENSG00000276255	1.1094	-0.6647	1.0259	0.2988	0.4199
ENSG00000143761	7420.318	1.7749	0.3172	0	0
ENSG00000143793	291.2428	3.2036	0.3518	0	0
ENSG00000162910	333.3222	3.3962	0.3835	0	0
ENSG00000224566	2.2307	-0.205	1.0472	0.7402	0.8163
ENSG00000280157	7.9576	-0.5827	0.7737	0.3346	0.4565
